Program=[Retail],Distributor View=[Manufacturing],View By=[ASIN],Countries=[US],Businesses=[Chronicle],Locale=[en_US],Currency=[USD],Reporting Range=[Month],Viewing Range=[8/1/22 - 8/31/22],Report Updated=[8/19/24]
ASIN,"Product Title",Brand,"Ordered Revenue","Ordered Revenue - Prior Period","Ordered Revenue - Same Period Last Year","Ordered Units","Ordered Units - Prior Period","Ordered Units - Same Period Last Year","Shipped Revenue","Shipped Revenue - Prior Period","Shipped Revenue - Same Period Last Year","Shipped COGS","Shipped COGS - Prior Period","Shipped COGS - Same Period Last Year","Shipped Units","Shipped Units - Prior Period","Shipped Units - Same Period Last Year","Customer Returns","Customer Returns - Prior Period","Customer Returns - Same Period Last Year"
0811870197,"One Line A Day: A Five-Year Memory Book (5 Year Journal, Daily Journal, Yearly Journal, Memory Journal)","Chronicle Books","$14,588.63","-14.26%","-10.92%",956,"-30.72%","-28.97%","$14,634.41","-14.29%","-10.11%","$7,480.20","-31.21%","-28.33%",959,"-31.21%","-28.33%",41,"7.89%","13.89%"
2848019425,"The Ultimate Book of Vehicles: From Around the World (Ultimate Book, 1)",Tourbillon,"$14,557.96","-5.79%","2.12%",703,"-7.98%","2.03%","$14,493.17","-9.44%","2.56%","$7,404.62","-16.75%","2.47%",700,"-16.77%","2.49%",20,"-4.76%","17.65%"
1452168369,"Mindfulness Cards: Simple Practices for Everyday Life","Chronicle Books","$14,148.31","18.85%","13.86%","1,215","18.88%","22.60%","$14,009.27","6.50%","16.36%","$9,383.40","6.46%","25.84%","1,203","6.46%","25.84%",11,"-66.67%","37.50%"
2848019840,"The Ultimate Construction Site Book (Ultimate Book, 2)",Tourbillon,"$14,092.80","17.32%","17.16%",687,"1.18%","18.04%","$14,258.06","23.18%","17.26%","$7,353.10","4.53%","18.15%",695,"4.51%","18.20%",27,"3.85%","107.69%"
1616898062,"The Architecture of Trees","Princeton Architectural Press","$13,825.00","25.51%","-20.34%",155,"35.96%","-34.60%","$13,219.59","16.72%","-22.19%","$9,061.90","30.64%","-34.54%",148,"27.59%","-36.21%",3,,"-78.57%"
178713928X,"Giuseppe's Italian Bakes: Over 60 Classic Cakes, Desserts and Savory Bakes","Quadrille Publishing","$13,695.68","62.55%",,508,"73.97%",,,,,,,,,,,,,
1743797974,"Style: The Art of Creating a Beautiful Home","Hardie Grant","$13,266.71","95.95%",,351,"112.73%",,"$13,444.23","10.69%",,"$6,858.60","21.58%",,355,"21.58%",,20,"53.85%",
1452144389,"The Egyptian Book of the Dead: The Book of Going Forth by DayThe Complete Papyrus of Ani Featuring Integrated Text and Full-Color Images","Chronicle Books","$13,230.61","16.35%","-26.18%",562,"16.36%","-23.22%","$12,854.99","13.57%","-27.18%","$8,790.60","13.51%","-24.34%",546,"13.51%","-24.27%",16,"45.45%","-11.11%"
145217363X,"Cat Tarot: 78 Cards & Guidebook (-)","Chronicle Books","$12,728.89","-10.45%","-47.01%",706,"-10.41%","-62.08%","$12,914.83","-8.39%","-46.26%","$6,572.88","-8.44%","-61.57%",716,"-8.44%","-61.57%",12,"33.33%","-40.00%"
1452150133,"They All Saw a Cat (Brendan Wenzel)","Chronicle Books","$12,426.19","23.40%","-14.70%","1,269","23.44%","-14.72%","$12,181.44","22.27%","-14.72%","$9,728.08","22.32%","-14.78%","1,244","22.32%","-14.74%",14,"16.67%","-46.15%"
145211384X,"The Bar Book: Elements of Cocktail Technique (Cocktail Book with Cocktail Recipes, Mixology Book for Bartending): Elements of Cocktail Technique","Chronicle Books","$12,280.38","-41.20%","86.38%",704,"-39.98%","86.24%","$12,666.80","-38.10%","94.70%","$10,021.20","-37.92%","94.68%",726,"-36.81%","94.64%",14,"55.56%","250.00%"
1452164150,"Platters and Boards: Beautiful, Casual Spreads for Every Occasion","Chronicle Books","$12,142.46","-3.00%","-65.02%",861,"-3.04%","-61.85%","$12,156.55","-1.33%","-62.52%","$9,895.76","-1.37%","-59.14%",862,"-1.37%","-59.13%",37,"76.19%","-49.32%"
1797200100,"After the Rain: Gentle Reminders for Healing, Courage, and Self-Love","Chronicle Books","$11,986.38","7.17%","-40.63%",906,"7.22%","-37.34%","$12,277.44","8.49%","-39.80%","$8,519.04","8.54%","-36.52%",928,"8.54%","-36.48%",28,"-9.68%","-26.32%"
1786279118,"Laurence King The World of Jane Austen 1000 Piece Puzzle","Laurence King","$11,839.34","103.85%","59.19%",626,"115.86%","66.49%","$11,615.08","99.44%","57.80%","$5,639.60","110.65%","65.23%",613,"110.65%","65.23%",8,"166.67%","60.00%"
1452145032,"TouchThinkLearn: ABC","Chronicle Books","$11,565.47","-1.98%","-16.84%",569,"0.53%","-20.31%","$11,631.44","0.44%","-13.95%","$6,578.00","3.06%","-17.58%",572,"3.06%","-17.58%",18,"-43.75%","-37.93%"
1797209922,"On Masa: Techniques, Recipes, and Reflections on a Timeless Staple","Chronicle Books","$11,340.00","535.29%","32,300.00%",324,"535.29%","32,300.00%",,,,,,,,,,,,
1452174032,"The Field Guide to Dumb Birds of North America (Bird Books, Books for Bird Lovers, Humor Books)","Chronicle Books","$11,290.36","-16.96%","2.00%",956,"-16.94%","2.69%","$11,514.75","-14.94%","3.36%","$7,156.50","-14.92%","3.98%",975,"-14.92%","4.06%",16,"-44.83%","0.00%"
0735353816,"Little Feminist Board Book Set",Mudpuppy,"$11,258.06","-1.12%","-33.16%",833,"-1.07%","-33.25%","$11,136.65","-2.76%","-33.57%","$5,688.30","-2.67%","-33.62%",824,"-2.72%","-33.66%",11,"-35.29%","-47.62%"
1616893990,"The Kaufmann Mercantile Guide: How to Split Wood, Shuck an Oyster, and Master Other Simple Pleasures","Princeton Architectural Press","$11,237.97","-1.46%","161.86%",661,"-1.49%","240.72%","$11,360.55","-1.81%","171.49%","$7,670.63","-1.88%","253.53%",668,"-1.91%","253.44%",26,"36.84%","333.33%"
1452156484,"House Arrest","Chronicle Books","$11,225.95","59.66%","68.76%","1,405","59.66%","34.97%","$10,738.56","50.17%","66.22%","$4,947.81","50.22%","32.25%","1,344","50.17%","32.94%",46,"666.67%","109.09%"
161689332X,"Graphic Design: The New Basics","Princeton Architectural Press","$11,045.86","263.16%","-27.15%",614,"272.12%","-2.85%","$10,722.04","262.63%","-25.63%","$9,595.60","272.50%","-0.83%",596,"272.50%","-0.83%",4,"0.00%","0.00%"
1452101248,"Plenty: Vibrant Vegetable Recipes from London's Ottolenghi",Danerhouse,"$10,772.68","-11.27%","-44.56%",599,"-11.78%","-44.02%","$10,897.66","-8.87%","-43.26%","$9,756.60","-9.42%","-42.77%",606,"-9.55%","-42.72%",26,"-13.33%","-3.70%"
B07SLLYGF6,"Mythos: (Ancient Greek Mythology Book for Adults, Modern Telling of Classical Greek Myths Book) (Stephen Fry's Greek Myths 1)",UNKNOWN,"$10,710.58","-57.59%","41.82%","2,666","-57.89%","323.85%","$10,669.77","-56.15%","43.56%","$25,412.75","126.48%","325.00%","2,654","-56.48%","328.76%",20,"-64.91%","33.33%"
1797208012,"Men in Blazers Present Gods of Soccer: The Pantheon of the 100 Greatest Soccer Players (According to Us)","Chronicle Prism","$10,696.00","1,956.92%",,283,"2,076.92%",,,,,,,,,,,,,
1452181756,"Floret Farm's Discovering Dahlias: A Guide to Growing and Arranging Magnificent Blooms (Floret Farms x Chronicle Books)","Chronicle Books","$10,507.27","13.59%","-72.98%",618,"13.60%","-66.34%","$10,609.21","17.28%","-71.97%","$7,163.52","17.29%","-65.01%",624,"17.29%","-64.96%",16,"45.45%","-15.79%"
0735334218,"Mudpuppy My ABC's — Ring Flashcards 26 Durable Double Sided Alphabet Cards And Reclosable Ring With Colorful Art For Kids Ages 3+ Perfect For Preschool Or Travel For Teachers And Parents",Mudpuppy,"$10,382.59","8.69%","30.81%","1,005","35.81%","64.48%","$10,267.09","7.29%","28.51%","$6,448.00","34.24%","61.30%",992,"34.24%","61.30%",16,"-42.86%","100.00%"
178488524X,"Pasta Grannies: Comfort Cooking: Traditional Family Recipes From Italy’s Best Home Cooks","Hardie Grant","$10,361.00","112.11%",,340,"126.67%",,,,,,,,,,,,,
1452114323,"Card Catalog: 30 Notecards from The Library of Congress","Chronicle Books","$10,342.64","-12.82%","390.48%",584,"-12.44%","378.69%","$10,616.60","-8.45%","387.47%","$5,498.82","-8.27%","375.40%",599,"-8.27%","375.40%",68,"21.43%","580.00%"
1797211951,"The Herbivorous Butcher Cookbook: 75+ Recipes for Plant-Based Meats and All the Dishes You Can Make with Them","Chronicle Books","$10,014.08","150.97%",,381,"157.43%",,"$23,358.59",,,"$11,933.48",,,866,,,5,,
0735362602,"Galison Wonder & Bloom Puzzle, 500 Pieces, 20”x20” – Brightly Colored Scene of a Welcoming Local Plant Shop – Challenging, Perfect for Family Fun, Multicolor",Galison,"$9,949.09","14.44%","5.22%",822,"-5.95%","4.31%","$9,976.39","15.01%","6.27%","$5,604.76","-4.27%","8.10%",829,"-5.26%","6.42%",23,"155.56%","187.50%"
0735351228,"Galison 500 Piece Rainbow Popsicle Jigsaw Puzzle for Families and Teens, Colorful Rainbow Puzzle with Gorgeous and Unique Twist on Classic Rainbow, Photo Puzzle Shows with Vivid Color, Multicolor",Galison,"$9,857.95","-46.10%","-47.97%",748,"-51.33%","-51.17%","$9,993.65","-45.40%","-48.91%","$5,156.48","-49.80%","-50.04%",762,"-50.46%","-52.02%",26,"4.00%","-35.00%"
1452178739,"Tartine: Revised Edition: A Classic Revisited: 68 All-New Recipes + 55 Updated Favorites","Chronicle Books","$9,730.02","2.80%","-32.36%",399,"3.10%","-27.98%","$9,803.10","3.31%","-31.77%","$7,396.80","3.61%","-27.33%",402,"3.61%","-27.31%",11,"37.50%","-26.67%"
1452145423,"Over and Under the Pond: (Environment and Ecology Books for Kids, Nature Books, Children's Oceanography Books, Animal Books for Kids)","Chronicle Books","$9,700.07","25.62%","-19.15%",759,"25.87%","-8.33%","$9,776.81","29.40%","-16.72%","$6,334.20","29.66%","-5.62%",765,"29.66%","-5.56%",14,"55.56%","75.00%"
1452164622,"Modern One Line a Day: A Five-Year Memory Book","Chronicle Books","$9,597.76","6.07%","-23.20%",643,"6.46%","-37.93%","$9,739.99","11.52%","-22.43%","$5,085.60","11.84%","-37.37%",652,"11.84%","-37.37%",14,"-33.33%","-36.36%"
1780671067,"Secret Garden: An Inky Treasure Hunt and Coloring Book for Adults","Laurence King Publishing","$9,540.34","34.95%","8.84%",955,"35.08%","9.90%","$9,570.31","37.86%","10.23%","$7,027.99","37.97%","11.29%",958,"38.04%","11.27%",11,"22.22%","-59.26%"
145213295X,"Letters to My Baby: Write Now. Read Later. Treasure Forever (Packaging may vary)","Chronicle Books","$9,325.28","-2.34%","-50.00%",786,"-6.98%","-52.62%","$9,242.26","-2.81%","-49.84%","$5,359.52","-7.37%","-52.47%",779,"-7.59%","-52.47%",20,"-13.04%","-52.38%"
1578052351,"Sierra Club Wilderness Calendar 2023","SIERRA CLUB","$9,245.53","225.49%",,614,"223.16%",,"$13,581.03","4,442.15%",,"$6,219.52","4,420.00%",,904,"4,420.00%",,3,,
0811879542,"Press Here (Herve Tullet)","Chronicle Books","$9,213.48","-8.03%","-5.13%","1,026","-7.98%","-15.00%","$8,997.96","-9.79%","-5.31%","$7,374.26","-9.65%","-15.16%","1,002","-9.73%","-15.16%",24,"0.00%","-14.29%"
1452169349,"Little Letters for Lunch: Keep it short and sweet. (Letters to)","Chronicle Books","$9,183.85","475.93%","-38.02%",923,"476.88%","-38.01%","$8,994.80","518.06%","-38.14%","$4,140.32","519.18%","-38.13%",904,"519.18%","-38.12%",3,"200.00%","-66.67%"
1797207601,"Mix It Up!: Board Book Edition (Herve Tullet)","Chronicle Books","$9,166.55","14.09%","-27.99%","1,022","14.45%","-27.82%","$9,148.57","13.36%","-25.45%","$4,223.51","13.73%","-25.79%","1,020","13.71%","-25.27%",24,"26.32%","-4.00%"
1797206125,"The Live Your Values Deck: Sort Out, Honor, and Practice What Matters Most to You","Chronicle Books","$9,060.20","16.84%","15,837.03%",493,"20.24%","16,333.33%","$9,055.16","16.09%",,"$4,298.96","19.66%",,493,"19.66%",,6,"20.00%",
1786275651,"The Box of Emotions","Chronicle Books","$8,820.05",,"352.53%",441,,"350.00%","$3,142.89","27.58%","56.44%","$1,444.40","27.64%","55.45%",157,"27.64%","55.45%",12,"71.43%","500.00%"
