Program=[Retail],Distributor View=[Manufacturing],View By=[ASIN],Countries=[US],Businesses=[Chronicle],Locale=[en_US],Currency=[USD],Reporting Range=[Month],Viewing Range=[5/1/23 - 5/31/23],Report Updated=[8/19/24]
ASIN,"Product Title",Brand,"Ordered Revenue","Ordered Revenue - Prior Period","Ordered Revenue - Same Period Last Year","Ordered Units","Ordered Units - Prior Period","Ordered Units - Same Period Last Year","Shipped Revenue","Shipped Revenue - Prior Period","Shipped Revenue - Same Period Last Year","Shipped COGS","Shipped COGS - Prior Period","Shipped COGS - Same Period Last Year","Shipped Units","Shipped Units - Prior Period","Shipped Units - Same Period Last Year","Customer Returns","Customer Returns - Prior Period","Customer Returns - Same Period Last Year"
1797215515,"Tin to Table: Fancy, Snacky Recipes for Tin-thusiasts and A-fish-ionados","Chronicle Books","$15,957.79","95.56%",,776,"114.36%",,"$15,823.92","45.63%",,"$8,816.64","53.29%",,768,"53.29%",,6,,
174379570X,"Still: The Slow Home","Hardie Grant","$15,759.77","6.72%","14.84%",444,"6.73%","13.85%","$15,333.89","1.87%","14.08%","$8,907.90","2.48%","20.65%",432,"1.89%","13.09%",22,"-40.54%","-12.00%"
145214575X,"Letters to My Grandchild: Write Now. Read Later. Treasure Forever.","Chronicle Books","$15,671.55","41.40%","-4.80%","1,164","41.43%","-4.82%","$17,730.93","97.97%","5.05%","$9,760.94","92.79%","13.14%","1,317","98.05%","5.02%",28,"180.00%","100.00%"
1452161364,"Up in the Garden and Down in the Dirt: (Nature Book for Kids, Gardening and Vegetable Planting, Outdoor Nature Book) (Over and Under)","Chronicle Books","$15,513.63","-35.64%","-2.53%","2,271","-35.65%","14.01%","$15,616.08","-36.42%","-2.33%","$8,429.01","-36.33%","14.46%","2,286","-36.43%","14.24%",79,"17.91%","92.68%"
1452152632,"Nurture: A Modern Guide to Pregnancy, Birth, Early Motherhood―and Trusting Yourself and Your Body","Chronicle Books","$15,317.52","31.48%","4.58%",995,"31.44%","15.56%","$15,055.89","27.83%","2.32%","$10,324.00","27.83%","13.02%",978,"27.84%","13.06%",28,"75.00%","12.00%"
145213295X,"Letters to My Baby: Write Now. Read Later. Treasure Forever (Packaging may vary)","Chronicle Books","$14,840.66","23.03%","-44.69%","1,241","20.49%","-48.51%","$15,306.55","32.45%","-44.64%","$9,086.46","33.20%","-46.82%","1,283","30.12%","-48.33%",20,"-20.00%","-59.18%"
1452124833,"Whatever You Are, Be a Good One: 100 Inspirational Quotations Hand-Lettered by Lisa Congdon (Lisa Congdon x Chronicle Books)","Chronicle Books","$14,715.94","90.86%","-7.18%","1,196","85.43%","0.84%","$14,673.08","91.27%","-6.24%","$8,159.68","85.60%","1.02%","1,186","85.60%","1.02%",22,"633.33%","46.67%"
1797221302,"Manifest: 7 Steps to Living Your Best Life","Chronicle Prism","$14,670.67","-4.48%","7,391.53%",983,"-5.66%","8,836.36%","$14,698.20","-2.64%",,"$8,973.24","-2.74%",,977,"-2.79%",,24,"26.32%",
1797200100,"After the Rain: Gentle Reminders for Healing, Courage, and Self-Love","Chronicle Books","$14,645.61","44.09%","34.02%","1,107","44.14%","34.02%","$18,350.01","191.82%","66.91%","$13,444.41","208.32%","76.24%","1,387","192.00%","66.91%",17,"30.77%","-45.16%"
1452170339,"Tiny T. Rex and the Impossible Hug","Chronicle Books","$14,115.03","-4.89%","-37.50%","1,524","-4.87%","-37.46%","$14,337.27","-2.41%","-36.47%","$11,459.78","-1.84%","-36.06%","1,548","-2.40%","-36.43%",24,"-38.46%","-42.86%"
2848019840,"The Ultimate Construction Site Book (Ultimate Book, 2)",Tourbillon,"$13,979.96","2.46%","-12.62%",688,"4.40%","-39.91%","$13,911.60","1.04%","-12.52%","$7,236.47","2.85%","-39.87%",684,"2.86%","-39.89%",11,"-64.52%","-69.44%"
1452181756,"Floret Farm's Discovering Dahlias: A Guide to Growing and Arranging Magnificent Blooms (Floret Farms x Chronicle Books)","Chronicle Books","$13,124.11","39.69%","81.47%",772,"39.60%","81.65%","$13,073.14","39.65%","64.88%","$8,866.48","40.17%","66.09%",769,"39.56%","65.02%",14,"40.00%","-22.22%"
1797213873,"Construction Site: Farming Strong All Year Long (Goodnight, Goodnight, Construc)","Chronicle Books","$13,109.47","-22.20%","728.08%",889,"-21.05%","910.23%","$12,859.38","-26.94%",,"$7,153.92","-26.42%",,864,"-26.41%",,14,"-17.65%",
081182778X,"Enemy Pie : (Reading Rainbow Book, Children’s Book about Kindness, Kids Books about Learning)","Chronicle Books","$13,104.51","31.34%","4.79%","1,075","32.23%","5.70%","$12,818.17","28.69%","2.99%","$8,432.06","32.96%","6.49%","1,051","29.59%","3.85%",14,"-22.22%","-6.67%"
1797215760,"The Nap Ministry's Rest Deck: 50 Practices to Resist Grind Culture","Chronicle Books","$13,085.55","-43.84%",,729,"-43.84%",,"$16,603.75","-77.23%",,"$8,491.50","-77.22%",,925,"-77.22%",,32,"3,100.00%",
1452144826,"Endlessly Ever After: Pick YOUR Path to Countless Fairy Tale Endings!","Chronicle Books","$13,028.72","-21.67%","-6.92%",766,"-22.08%","-6.59%","$12,824.84","-27.08%","-6.57%","$6,800.04","-25.10%","-3.23%",754,"-27.36%","-6.22%",11,"0.00%","-31.25%"
1797209922,"On Masa: Techniques, Recipes, and Reflections on a Timeless Staple","Chronicle Books","$12,550.32","13.29%","2,290.54%",526,"27.05%","3,406.67%","$12,502.72","15.15%",,"$8,436.40","30.02%",,524,"30.02%",,11,"22.22%",
1452126410,"Star Wars®: The Jedi Path and Book of Sith Deluxe Box Set (Star Wars Gifts, Sith Book, Jedi Code, Star Wars Book Set) (Star Wars x Chronicle Books)","Chronicle Books","$12,451.46","108.91%","102.48%",361,"107.47%","95.14%","$12,486.70","106.65%","106.40%","$7,493.40","103.94%","98.90%",362,"104.52%","98.90%",4,"33.33%","33.33%"
1452152160,"Mighty, Mighty Construction Site (Goodnight, Goodnight, Construc)","Chronicle Books","$12,366.46","-9.89%","-15.04%",928,"-9.99%","-19.65%","$12,313.74","-9.03%","-16.16%","$7,227.54","-9.14%","-20.68%",924,"-9.14%","-20.69%",17,"-37.04%","-19.05%"
1797212575,"The Wild Unknown Alchemy Deck and Guidebook (Official Keepsake Box Set)","Chronicle Prism","$11,768.12","8.65%","-21.49%",364,"8.66%","-12.92%","$11,800.45","7.03%",,"$6,716.00","7.04%",,365,"7.04%",,11,"10.00%",
073535961X,"Galison Houseplant Jungle 1000 Piece Jigsaw Puzzle for Adults – Plant Jigsaw Puzzle with Mix of Succulents & Other Household Plants – Fun Indoor Activity, Multicolor",Galison,"$11,721.64","7.85%","-27.99%",763,"19.03%","-20.35%","$12,078.43","12.72%","-26.64%","$6,644.96","23.74%","-12.31%",784,"24.05%","-19.09%",12,"-45.45%","-20.00%"
1452164606,"Celestial One Line a Day","Chronicle Books","$11,673.22","103.51%","-0.35%",855,"117.01%","11.33%","$11,653.46","112.61%","-2.68%","$6,692.40","130.03%","9.30%",858,"130.03%","9.30%",28,"86.67%","-22.22%"
1797221922,"Construction Site: Taking Flight! (Goodnight, Goodnight, Construc)","Chronicle Books","$11,414.28","43.22%",,672,"51.69%",,,,,,,,,,,,,
1797212273,"The Field Guide to Dumb Birds of the Whole Stupid World","Chronicle Books","$11,340.16","4.59%","119.91%",810,"4.52%","102.50%","$11,591.98","9.31%","125.35%","$6,086.27","8.84%","107.82%",828,"9.23%","107.52%",11,"22.22%","120.00%"
1452144389,"The Egyptian Book of the Dead: The Book of Going Forth by DayThe Complete Papyrus of Ani Featuring Integrated Text and Full-Color Images","Chronicle Books","$11,056.37","-0.53%","-6.28%",471,"-0.42%","-6.18%","$11,130.75","0.35%","-8.24%","$7,631.40","0.42%","-8.14%",474,"0.42%","-8.14%",13,"-13.33%","30.00%"
1797207148,"Pulp: A Practical Guide to Cooking with Fruit","Chronicle Books","$11,052.54","-42.47%",,395,"-35.77%",,"$11,498.35","-59.88%",,"$6,601.00","-55.39%",,410,"-55.39%",,21,"90.91%",
179721019X,"LEGO Minifigure Faces 1000-Piece Jigsaw Puzzle","Chronicle Books","$10,977.21","-67.89%","-53.94%","1,288","-68.02%","-45.97%","$11,902.62","-74.45%","-50.15%","$11,539.22","-74.54%","-41.50%","1,397","-74.54%","-41.50%",98,"13.95%","81.48%"
1452183015,"Chronicle Books On-The-Go Amusements: 50 Cool Things to Do in The Car: (Screen-Free Boredom Busters for Summer Travel, Activity Ideas for Family Road Trips)","Chronicle Books","$10,956.60","142.35%","-20.08%","1,345","142.34%","-33.38%","$10,683.07","136.34%","-19.77%","$5,401.32","136.22%","-33.15%","1,311","136.22%","-33.15%",19,"18.75%","-26.92%"
081187754X,"Pantone Art Postcard Box: 100 Postcards (Pantone Color Chip Card Set)","Chronicle Books","$10,814.80","-2.22%","-46.20%",531,"-3.10%","-48.79%","$10,835.20","-2.30%","-45.12%","$6,050.07","-0.83%","-42.40%",531,"-1.30%","-46.63%",5,"-61.54%","-68.75%"
1452171602,"Murder Most Puzzling: Twenty Mysterious Cases to Solve","Chronicle Books","$10,733.94","102.65%","178.02%",715,"103.70%","120.68%","$10,839.79","103.91%","182.50%","$5,642.40","105.20%","124.65%",722,"105.11%","124.22%",9,"-30.77%","80.00%"
1452178917,"Mythos: (Ancient Greek Mythology Book for Adults, Modern Telling of Classical Greek Myths Book) (Stephen Fry's Greek Myths, 1)","Chronicle Books","$10,714.65","2.15%","-12.75%",572,"2.14%","-12.80%","$10,826.79","4.71%","-12.77%","$7,971.73","4.80%","-12.75%",578,"4.71%","-12.82%",16,"0.00%","14.29%"
0811876659,"Ivy and Bean Boxed Set 2: (Children's Book Collection, Boxed Set of Books for Kids, Box Set of Children's Books) (Books 4-6)","Chronicle Books","$10,567.21","5.05%","50.08%",588,"5.19%","-8.13%","$10,477.26","1.43%","50.26%","$5,363.60","1.57%","-8.04%",583,"1.57%","-8.04%",6,"50.00%","-50.00%"
1452145032,"TouchThinkLearn: ABC","Chronicle Books","$10,552.35","-19.48%","-28.78%",515,"-19.41%","-23.59%","$10,511.37","-20.17%","-28.42%","$5,899.50","-20.09%","-23.20%",513,"-20.09%","-23.20%",51,"15.91%","50.00%"
1452168660,"Studio Ghibli: 100 Collectible Postcards: Final Frames from the Feature Films (1984-2014)","Chronicle Books","$10,379.56","2,312.56%","-36.58%",545,"2,495.24%","-31.10%","$9,451.69","459.36%","-42.36%","$6,420.54","637.57%","-23.23%",496,"497.59%","-37.37%",3,"-72.73%","-70.00%"
1452177082,"Storm Cloud: A Weather Predicting Instrument","Chronicle Books","$10,376.52","30.51%","386.04%",462,"30.51%","371.43%","$10,578.66","22.34%","371.69%","$5,407.08","22.34%","361.76%",471,"22.34%","361.76%",9,"0.00%","-65.38%"
1452164150,"Platters and Boards: Beautiful, Casual Spreads for Every Occasion","Chronicle Books","$10,373.54","78.12%","-40.77%",615,"83.04%","-45.96%","$10,388.44","79.24%","-42.21%","$7,060.20","83.58%","-47.35%",615,"83.58%","-47.35%",54,"170.00%","3.85%"
1452174474,"Nordic Tales: Folktales from Norway, Sweden, Finland, Iceland, and Denmark (Nordic Folklore and Stories, Illustrated Nordic Book for Teens and Adults) (Tales of)","Chronicle Books","$10,213.05","9.60%","49.94%",608,"9.55%","50.12%","$10,278.80","10.91%","48.71%","$7,031.24","10.91%","49.05%",612,"10.87%","48.91%",16,"45.45%","166.67%"
0811874907,"Mom's One Line a Day: A Five-Year Memory Book","Chronicle Books","$10,198.22","33.39%","-48.83%",668,"33.33%","-48.85%","$10,549.13","46.15%","-48.37%","$5,389.80","46.09%","-48.39%",691,"46.09%","-48.39%",26,"85.71%","-59.38%"
1787139417,"Bake Me a Cat: 50 Purrfect Recipes for Edible Kitty Cakes, Cookies and More!","Quadrille Publishing","$10,131.68","41.82%",,531,"53.91%",,"$10,781.23","-75.76%",,"$5,861.32","-74.22%",,554,"-74.22%",,30,,
1452180288,"You Will Leave a Trail of Stars: Words of Inspiration for Blazing Your Own Path (Lisa Congdon x Chronicle Books)","Chronicle Books","$10,085.58","125.48%","4.42%",934,"128.92%","31.00%","$9,646.12","104.60%","0.55%","$6,591.37","109.33%","26.66%",893,"108.16%","25.95%",15,"650.00%","87.50%"
1452178739,"Tartine: Revised Edition: A Classic Revisited: 68 All-New Recipes + 55 Updated Favorites","Chronicle Books","$10,049.18","39.53%","15.46%",409,"38.64%","15.21%","$10,267.18","47.52%","18.59%","$8,248.67","57.30%","27.00%",418,"46.67%","18.41%",11,"-35.29%","-8.33%"
1797215205,"Invisible Things","Chronicle Books","$9,725.01","919.96%",,579,"992.45%",,,,,,,,,,,,,
1797217577,"Is It Hot in Here (Or Am I Suffering for All Eternity for the Sins I Committed on Earth)?","Chronicle Books","$9,698.26","68.67%","1,295.53%",644,"75.00%","1,470.73%","$10,313.90","18.34%",,"$5,280.60","20.25%",,677,"20.25%",,8,"700.00%",
1452155577,"Kinky Truth or Dare: Pick-A-Stick (Sexy Date Night Truth or Dare for Couples, Naughty Adult Sex Games)","Chronicle Books","$9,643.98","-2.71%","251.87%",692,"-1.70%","266.14%","$9,488.78","-4.33%","257.61%","$4,991.20","-2.42%","273.63%",680,"-2.44%","273.63%",22,"29.41%","340.00%"
1913947610,"Fabric for Fashion: The Swatch Book Revised Second Edition","Laurence King Publishing","$9,595.79","-9.98%","-27.13%",117,"-10.69%","-20.95%","$9,179.86","-15.83%","-27.34%","$6,893.10","-15.91%","-21.83%",111,"-15.91%","-21.83%",3,"-66.67%","-66.67%"
1452101248,"Plenty: Vibrant Vegetable Recipes from London's Ottolenghi",Danerhouse,"$9,593.45","8.99%","-21.58%",535,"8.74%","-19.55%","$9,445.89","8.64%","-22.06%","$8,484.70","8.44%","-19.91%",527,"8.44%","-20.03%",27,"58.82%","-15.63%"
1452169500,"History as They Saw It: Iconic Moments from the Past in Color","Chronicle Books","$9,466.81","-9.55%","5,542.06%",290,"-7.35%","4,042.86%","$9,759.22","-4.55%","3,971.43%","$5,843.15","-2.01%","3,075.62%",299,"-1.97%","2,890.00%",8,"14.29%","60.00%"
1452180725,"Mum's Floral One Line a Day: A Five-Year Memory Book","Chronicle Books","$9,438.52","190.86%","265.22%",730,"225.89%","339.76%","$10,280.78","338.72%","249.43%","$6,783.18","461.06%","345.13%",795,"412.90%","318.42%",19,"533.33%","11.76%"
0811843513,"The Ultimate Bar Book: The Comprehensive Guide to Over 1,000 Cocktails (Cocktail Book, Bartender Book, Mixology Book, Mixed Drinks Recipe Book)","Chronicle Books","$9,330.40","14.69%","-53.71%",434,"19.23%","-55.17%","$9,388.77","16.05%","-53.51%","$4,936.32","19.11%","-55.31%",434,"19.89%","-54.98%",8,"-52.94%","-74.19%"
0811839575,"Position of the Day: Sex Every Day in Every Way","Chronicle Books","$9,304.05","-0.63%","57.53%",935,"-0.64%","57.41%","$9,274.20","0.98%","58.03%","$4,268.56","0.97%","57.97%",932,"0.98%","57.97%",7,"600.00%","250.00%"
B078X9MFG5,"The Ultimate Book of Planet Earth",Tourbillon,"$9,248.58","0.45%","15.21%",616,"0.33%","25.97%","$9,323.53","-0.04%","13.82%","$6,570.18","-0.13%","24.47%",621,"-0.16%","24.45%",14,"0.00%","-6.67%"
1743797974,"Style: The Art of Creating a Beautiful Home","Hardie Grant","$8,962.91","-22.19%","566.88%",250,"-22.12%","681.25%","$9,322.81","-16.73%",,"$5,360.61","-16.73%",,259,"-16.72%",,12,"-52.00%",
B07DKLWX4X,"Petit Collage: Animal Friends Magnetic Game Board with Mix & Match, Ideal for Ages 3+, Includes Mag Play Scene Treehouse Party, 74 Count","Petit Collage","$8,947.19","40.36%","577.98%",630,"45.83%","775.00%","$9,215.79","50.44%","579.83%","$5,998.40","58.64%","769.33%",652,"58.64%","769.33%",19,"-5.00%","375.00%"
1452145423,"Over and Under the Pond: (Environment and Ecology Books for Kids, Nature Books, Children's Oceanography Books, Animal Books for Kids)","Chronicle Books","$8,940.21","0.53%","-15.78%",699,"0.58%","-15.78%","$9,004.16","-0.32%","-18.24%","$5,833.06","-0.28%","-18.18%",704,"-0.28%","-18.23%",18,"125.00%","38.46%"
1784882887,"Pasta Grannies: The Official Cookbook: The Secrets of Italy's Best Home Cooks","Quadrille Publishing","$8,934.89","-25.40%","-39.69%",331,"-25.45%","-40.79%","$10,851.18","2.48%","-26.36%","$7,964.65","31.72%","-1.31%",402,"2.29%","-27.70%",13,"-7.14%","-18.75%"
1452182272,"LEGO Minifigure Puzzle","Chronicle Books","$8,881.82","-20.19%","-29.17%",539,"-13.06%","-23.00%","$8,762.51","-22.27%","-29.95%","$4,369.54","-15.36%","-24.21%",529,"-15.76%","-24.21%",17,"-5.56%","-19.05%"
1797214535,"Stuffed: The Sandwich Cookie Book","Chronicle Books","$8,762.69","-41.19%",,327,"-40.11%",,"$8,954.79","-58.89%",,"$4,616.30","-56.77%",,335,"-56.77%",,11,"22.22%",
0735372403,"Spring Street 1000 Piece Puzzle in a Square Box from Galison - 1000 Piece Puzzle for Adults, Beautiful Illustrations from Joy Laforme",Galison,"$8,724.00","-28.92%","116.59%",499,"-29.92%","149.50%","$8,790.37","-29.31%","98.95%","$4,275.50","-30.32%","140.07%",503,"-30.33%","128.64%",10,"-62.96%","-54.55%"
1616893990,"The Kaufmann Mercantile Guide: How to Split Wood, Shuck an Oyster, and Master Other Simple Pleasures","Princeton Architectural Press","$8,586.63","22.88%","12.39%",537,"22.88%","19.07%","$8,634.60","26.46%","15.06%","$6,446.68","26.49%","26.76%",540,"26.46%","21.90%",19,"-17.39%","-13.64%"
